file,phonemes
laofheoil.wav,ˈ l̻ˠ iː ˈ oː lʲ
Navachóch.wav,ˈ n̻ˠ a vʲ ə h o h
carbocsail.wav,k a ɾˠ ə bˠ ə k sˠ ə lʲ
tuaitín.wav,t̪ˠ ua tʲ iː nʲ
boghdóireacht.wav,ˈ bˠ au d̪ˠ o ɾʲ a x t̪ˠ
insíothlaigh.wav,ˌ i nʲ ˈ ʃ iː h l̻ˠ iː
cloíteacht.wav,ˈ k l̻ˠ iː tʲ a x t̪ˠ
creathadach.wav,c ɾʲ a h ə d̪ˠ a h
pléatáilte.wav,pʲ lʲ eː t̪ˠ aː lʲ tʲ ə
Bablónach.wav,ˈ bˠ a bˠ l̻ˠ o n̻ˠ ə h
brac.wav,ˈ bˠ ɾˠ a k
péinteáilte.wav,ˈ pʲ eː nʲ tʲ aː lʲ tʲ ə
seimeastar.wav,ˈ ʃ e mʲ ə sˠ t̪ˠ ə ɾˠ
foirmiúlachas.wav,fˠ o ɾʲ ə mʲ uː l̻ˠ ə h ə sˠ
cogar.wav,ˈ k o ɡ ə ɾˠ
bualadh.wav,ˈ bˠ ua l̻ˠ uː
allait.wav,o l̻ˠ ə tʲ
aol.wav,ˈ iː l̻ˠ
easonóir.wav,ˈ a sˠ ə n̻ˠ o ɾʲ
coibhéiseach.wav,ˈ k o vʲ e ʃ a h
nathach.wav,ˈ n̻ˠ a h a h
athdhúisigh.wav,a h ɣ uː ʃ iː
deismir.wav,ˈ dʲ e ʃ mʲ ə ɾʲ
fillteach.wav,ˈ fʲ i l̻ʲ tʲ a h
tuaslaig.wav,ˈ t̪ˠ ua sˠ l̻ˠ ə ɟ
haigh.wav,h iː
Gailíseach.wav,ˈ ɡ a lʲ iː ʃ ə h
céimnigh.wav,ˈ c eː mʲ nʲ iː
fearadh.wav,fʲ a ɾˠ uː
scirmisigh.wav,ʃ c i ɾʲ ə mʲ i ʃ iː
graiméar.wav,ˈ ɡ ɾˠ a mʲ e ɾˠ
bobailíneach.wav,bˠ o bˠ ə lʲ iː nʲ a h
borrchré.wav,ˈ bˠ a ɾˠ ç ɾʲ eː
blátha.wav,ˈ bˠ l̻ˠ aː h ə
laiste.wav,ˈ l̻ˠ a ʃ tʲ ə
cabar.wav,k a bˠ ə ɾˠ
clórafluaracarbón.wav,k l̻ˠ oː ɾˠ ə fˠ l̻ˠ ua ɾˠ ə k ə ɾˠ ə bˠ o n̻ˠ
meicniú.wav,mʲ e c nʲ uː
bíseach.wav,ˈ bʲ iː ʃ a h
mear.wav,ˈ mʲ a ɾˠ
timpeallghearradh.wav,tʲ i mʲ pʲ ə l̻ʲ j ə ɾˠ uː
tarramhacadam.wav,ˈ t̪ˠ a ɾˠ ə vˠ ə k a d̪ˠ ə mˠ
taispeántas.wav,ˈ t̪ˠ a ʃ pʲ a n̻ˠ t̪ˠ ə sˠ
armúrtha.wav,ˈ a ɾˠ ə mˠ u ɾˠ h ə
carúl.wav,ˈ k a ɾˠ u l̻ˠ
picteilín.wav,ˈ pʲ i c tʲ ə lʲ iː nʲ
bisiúlacht.wav,bʲ i ʃ uː l̻ˠ a ɾˠ t̪ˠ
doilíosach.wav,ˈ d̪ˠ o lʲ iː sˠ a h
neamhghníomhach.wav,nʲ au j nʲ iː vˠ a h
ainriochtán.wav,a nʲ ɾʲ i ɾˠ t̪ˠ a n̻ˠ
leabhrán.wav,ˈ l̻ʲ oː ɾˠ a n̻ˠ
deisealach.wav,ˈ dʲ e ʃ ə l̻ˠ a h
ciapaire.wav,c ia pˠ ə ɾʲ ə
athaontú.wav,ˈ a h i n̻ˠ t̪ˠ uː
steiriliúchán.wav,ʃ tʲ e ɾʲ i lʲ uː h a n̻ˠ
longcheárta.wav,l̻ˠ o ɲ ç aː ɾˠ t̪ˠ ə
crúibín.wav,ˈ k ɾˠ uː bʲ i nʲ
ceathairshleasach.wav,ˈ c a h ə ɾʲ hʲ l̻ʲ a sˠ a h
scilling.wav,ˈ ʃ c i l̻ʲ ə ɲ
stainc.wav,ˈ sˠ t̪ˠ a ɲ c
canálú.wav,k a n̻ˠ aː l̻ˠ uː
faisnéiseoir.wav,ˈ fˠ a ʃ nʲ e ʃ o ɾʲ
trealamh.wav,ˈ tʲ ɾʲ o l̻ˠ uː
státseirbhíseach.wav,ˈ sˠ t̪ˠ aː t̪ˠ ˈ ʃ e ɾʲ ə vʲ i ʃ a h
tuáille.wav,ˈ t̪ˠ uː aː l̻ʲ ə
clóiríd.wav,ˈ k l̻ˠ oː ɾʲ i dʲ
síceolaíocht.wav,ˈ ʃ iː c o l̻ˠ iː a x t̪ˠ
altóir.wav,ˈ o l̻ˠ t̪ˠ o ɾʲ
sinéidín.wav,ˈ ʃ i nʲ eː dʲ iː nʲ
grásta.wav,ˈ ɡ ɾˠ aː sˠ t̪ˠ ə
féimheacht.wav,fʲ eː vʲ a ɾˠ t̪ˠ
péacóg.wav,ˈ pʲ eː k o ɡ
páistí.wav,ˈ pˠ aː ʃ tʲ iː
ardeaglais.wav,ˈ aː ɾˠ d̪ˠ ˈ a ɡ l̻ˠ ə ʃ
sciomair.wav,ˈ ʃ c i mˠ ə ɾʲ
bandiúc.wav,bˠ a nʲ dʲ uː k
craolta.wav,ˈ k ɾˠ iː l̻ˠ t̪ˠ ə
comhfhreagairt.wav,k oː ɾʲ ə ɡ ə ɾˠ tʲ
hiodrálaic.wav,ˈ h i ˈ d̪ˠ ɾˠ aː l̻ˠ ə c
forbarthach.wav,fˠ a ɾˠ ə bˠ ə ɾ̥ˠ a h
fanaiceach.wav,ˈ fˠ a n̻ˠ ə c a h
dlíthiúlacht.wav,dʲ lʲ iː hʲ uː l̻ˠ a ɾˠ t̪ˠ
cairdiúil.wav,ˈ k aː ɾˠ dʲ u lʲ
plódaigh.wav,ˈ pˠ l̻ˠ oː d̪ˠ iː
ruadhóigh.wav,ˈ ɾˠ ua ɣ o j
caochaíl.wav,k iː h iː lʲ
coimisiúnaigh.wav,ˈ k o mʲ ə ʃ uː n̻ˠ iː
pinsean.wav,ˈ pʲ i n̻ʲ ʃ ə n̻ˠ
ruacan.wav,ˈ ɾˠ ua k ə n̻ˠ
faille.wav,fˠ a l̻ʲ ə
eagarthóir.wav,ˈ a ɡ ə ɾˠ hʲ o ɾʲ
aireach.wav,ˈ a ɾʲ a h
gearrthóg.wav,ˈ ɟ aː ɾˠ h o ɡ
condar.wav,k o n̻ˠ d̪ˠ ə ɾˠ
lus.wav,ˈ l̻ˠ u sˠ
réiltín.wav,ˈ ɾˠ eː l̻ʲ tʲ i nʲ
fabhair.wav,ˈ fˠ au ɾʲ
oibiachtachas.wav,ˈ o bʲ iˑə ɾˠ t̪ˠ ə h ə sˠ
béaliata.wav,ˈ bʲ eː ˈ l̻ˠ ia t̪ˠ ə
ainniseoir.wav,ˈ a n̻ʲ ə ʃ o ɾʲ
áisiúil.wav,ˈ aː ʃ u lʲ
leatrom.wav,ˈ l̻ʲ a t̪ˠ ɾˠ ə mˠ
bróidnithe.wav,bˠ ɾˠ oː dʲ nʲ iː
micreaphróiseálaí.wav,mʲ i c ɾʲ ə fˠ ɾˠ oː ʃ aː l̻ˠ iː
adhaltranas.wav,ˈ eː l̻ˠ t̪ˠ ɾˠ ə n̻ˠ ə sˠ
balcóin.wav,ˈ bˠ o l̻ˠ k o nʲ
leacaithe.wav,lʲ a k iː
tíos.wav,ˈ tʲ iː sˠ
máille.wav,ˈ mˠ aː l̻ʲ ə
eachtraíocht.wav,ˈ a x t̪ˠ ɾˠ iː a x t̪ˠ
fholtach.wav,ˈ o ˈ l̻ˠ t̪ˠ a h
biogamacht.wav,ˈ bʲ i ɡ ə mˠ a x t̪ˠ
bunchéime.wav,ˈ bˠ u n̻ˠ ˈ ç eː mʲ ə
cruit.wav,ˈ k ɾˠ i tʲ
comhchruinniú.wav,ˈ k oː ˈ x ɾˠ i n̻ʲ uː
comhordaitheach.wav,k oː ə ɾˠ d̪ˠ ai ç a h
Albanach.wav,ˈ a l̻ˠ ə bˠ ə n̻ˠ a h
mórleabhar.wav,mˠ oː ɾˠ lʲ oː ɾˠ
aturnae.wav,ˈ a t̪ˠ u ɾˠ n̻ˠ eː
filltín.wav,ˈ fʲ i l̻ʲ tʲ i nʲ
screamh.wav,ˈ ʃ c ɾʲ a au
córchantaire.wav,k oː ɾˠ h ə n̻ˠ t̪ˠ ə ɾʲ ə
dordveidhil.wav,ˈ d̪ˠ o ˈ ɾˠ dʲ vʲ eː ə lʲ
pulctha.wav,pˠ u l̻ˠ k ə
cianfhoghlaim.wav,c ia n̻ˠ eː l̻ˠ ə mʲ
róluath.wav,ˈ ɾˠ oː ˈ l̻ˠ uˑə
dea-chaint.wav,d̪ˠ a h a nʲ tʲ
coimhlinteach.wav,ˈ k o vʲ lʲ ə nʲ tʲ ə h
balla.wav,ˈ bˠ o l̻ˠ ə
baghcatáil.wav,ˈ bˠ eː k a t̪ˠ a lʲ
torthúlacht.wav,ˈ t̪ˠ a ɾˠ h u l̻ˠ a x t̪ˠ
iothlainn.wav,ˈ i h l̻ˠ ə n̻ʲ
cruthaíochtachas.wav,k ɾˠ u h ia h t̪ˠ ə h ə sˠ
fadradharcach.wav,fˠ a d̪ˠ ɾˠ eː ə ɾˠ k a h
gualainn.wav,ˈ ɡ ua l̻ˠ ə n̻ʲ
imlonnaigh.wav,i mʲ lʲ ə n̻ˠ iː
cneámhaire.wav,ˈ c ɾʲ aː vˠ ə ɾʲ ə
réamhbhabhta.wav,ˈ ɾˠ eː ˈ vˠ au t̪ˠ ə
at.wav,ˈ a t̪ˠ
fo.wav,ˈ fˠ o
comhaltacht.wav,ˈ k oː l̻ˠ t̪ˠ a x t̪ˠ
comaitéir.wav,ˈ k o mˠ ə tʲ e ɾʲ
bocsaeir.wav,bˠ o k sˠ e ɾʲ
bunrialacha.wav,bˠ u nʲ ɾʲ ia l̻ˠ a h ə
deoiseach.wav,ˈ dʲ oː ʃ ə h
bunaigh.wav,ˈ bˠ u n̻ˠ iː
lota.wav,ˈ l̻ˠ o t̪ˠ ə
casaról.wav,ˈ k a sˠ ə ɾˠ o l̻ˠ
caolas.wav,ˈ k iː l̻ˠ ə sˠ
codlaidín.wav,ˈ k o l̻ˠ ə dʲ i nʲ
Ollainnis.wav,ˈ o ˈ l̻ˠ a n̻ʲ ə ʃ
armlann.wav,ˈ a ɾˠ ə mˠ l̻ˠ a n̻ˠ
cáith.wav,ˈ k aː
prólatáireach.wav,ˈ pˠ ɾˠ oː l̻ˠ ə t̪ˠ a ɾʲ a h
scáfar.wav,ˈ sˠ k aː fˠ ə ɾˠ
Maorach.wav,ˈ mˠ iː ɾˠ ə h
cros-síolrú.wav,ˈ k ɾˠ o ˈ ʃ iː l̻ˠ ɾˠ uː
coinneálaí.wav,k o n̻ʲ aː l̻ˠ iː
meántréimhseach.wav,ˈ mʲ aː n̻ˠ ˈ tʲ ɾʲ eː ˈ i vʲ ʃ ə h
diúltachas.wav,ˈ dʲ uː l̻ˠ t̪ˠ ə h ə sˠ
amhairc.wav,ˈ au ɾʲ c
calcadh.wav,ˈ k a l̻ˠ k uː
comhimreoir.wav,k oː i mʲ ɾʲ o ɾʲ
sóite.wav,ˈ sˠ oː tʲ ə
glé.wav,ˈ ɟ lʲ eː
uabhar.wav,ˈ ua ɾˠ
turas.wav,ˈ t̪ˠ u ɾˠ ə sˠ
aisíocaíocht.wav,ˈ a ˈ ʃ iː k iː a x t̪ˠ
ríthábhachtach.wav,ˈ ɾˠ iː ˈ h aː vˠ a x t̪ˠ a h
scéalaí.wav,ˈ ʃ c eː l̻ˠ iː
ainchríonna.wav,ˈ a nʲ ç ɾʲ i n̻ˠ ə
gearb.wav,ˈ ɟ a ɾˠ ə bˠ
athchuimhnitheach.wav,a h h ə vʲ nʲ i hʲ a h
airdemhéadar.wav,a ɾˠ dʲ ə vʲ eː d̪ˠ ə ɾˠ
coirceog.wav,ˈ k o ɾʲ c o ɡ
feag.wav,fʲ i ɡ
rathúil.wav,ˈ ɾˠ a h u lʲ
crág.wav,ˈ k ɾˠ aː ɡ
teagmhálaí.wav,ˈ tʲ a ɡ vˠ a l̻ˠ iː
mór-cheoldráma.wav,ˈ mˠ oː ɾˠ ˈ ç oː l̻ˠ ˈ d̪ˠ ɾˠ aː mˠ ə
paradacsa.wav,ˈ pˠ a ɾˠ ə d̪ˠ a k sˠ ə
ceansa.wav,ˈ c a n̻ˠ sˠ ə
gnúsachtach.wav,ˈ ɡ ɾˠ uː sˠ a x t̪ˠ a h
cocáilte.wav,k o k aː lʲ tʲ ə
cnódhonn.wav,ˈ k ɾˠ oː ɣ ə n̻ˠ
sochreidte.wav,ˈ sˠ o ç ɾʲ e tʲ ə
meaitseáil.wav,ˈ mʲ a tʲ aː lʲ
milseog.wav,ˈ mʲ i l̻ʲ ʃ o ɡ
tíorántacht.wav,ˈ tʲ iː ɾˠ a n̻ˠ t̪ˠ a x t̪ˠ
pornagrafaíocht.wav,ˈ pˠ oː ɾˠ n̻ˠ ə ɡ ɾˠ a fˠ iː a x t̪ˠ
deagánach.wav,ˈ dʲ a ɡ a n̻ˠ a h
ardsagart.wav,ˈ aː ɾˠ d̪ˠ ˈ sˠ a j ə ɾˠ t̪ˠ
bail.wav,ˈ bˠ a lʲ
admháil.wav,ˈ a d̪ˠ vˠ a lʲ
líontán.wav,ˈ l̻ʲ iː n̻ˠ t̪ˠ a n̻ˠ
gnóthaigh.wav,ˈ ɡ ɾˠ oː h iː
otharcharr.wav,ˈ o h ə ɾˠ ˈ x a ɾˠ
boise.wav,ˈ bˠ o ʃ ə
gliobach.wav,ˈ ɟ lʲ i bˠ a h
duairc.wav,ˈ d̪ˠ ua ɾʲ c
seandálaíochta.wav,ˈ ʃ a n̻ˠ ˈ d̪ˠ aː ˈ l̻ˠ iː ɾˠ t̪ˠ ə
casachtach.wav,ˈ k a sˠ a x t̪ˠ a h
gnáthchodán.wav,ɡ n̻ˠ aː h h ə d̪ˠ a n̻ˠ
líomh.wav,ˈ l̻ʲ iː vˠ
creathnaigh.wav,ˈ c ɾʲ a n̻̊ˠ iː
dias.wav,ˈ dʲ ia sˠ
teangeolaíochta.wav,ˈ tʲ a ɲ ɟ o l̻ˠ iˑə ɾˠ t̪ˠ ə
turn.wav,ˈ t̪ˠ u ɾˠ n̻ˠ
col.wav,ˈ k o l̻ˠ
proifisiúnta.wav,ˈ pˠ ɾˠ o fʲ i ʃ u n̻ˠ t̪ˠ ə
discréideach.wav,ˈ dʲ i ʃ c ɾʲ e dʲ a h
uatha.wav,ˈ ua h ə
Éimin.wav,ˈ eː mʲ ə nʲ
misneach.wav,ˈ mʲ i ʃ nʲ ə h
dlíodóir.wav,ˈ dʲ lʲ iː ə d̪ˠ o ɾʲ
neamhbhunúil.wav,ˈ n̻ʲ a ˈ vˠ u n̻ˠ u lʲ
vótáil.wav,ˈ vˠ oː t̪ˠ a lʲ
éigríoch.wav,ˈ eː ɟ ɾʲ i h
intuaslagtha.wav,ˈ i n̻ˠ t̪ˠ ua sˠ l̻ˠ ə k ə
liopard.wav,ˈ l̻ʲ i pˠ ə ɾˠ d̪ˠ
siúráilteacht.wav,ʃ uː ɾˠ aː lʲ tʲ a ɾˠ t̪ˠ
aipindic.wav,ˈ a pˠ i n̻ʲ dʲ ə c
grástúlacht.wav,ˈ ɡ ɾˠ aː sˠ t̪ˠ u l̻ˠ a x t̪ˠ
strapa.wav,ˈ sˠ t̪ˠ ɾˠ a pˠ ə
doiléir.wav,ˈ d̪ˠ o lʲ e ɾʲ
róshimplí.wav,ɾˠ oː ç i mʲ pʲ lʲ iː
ceadúnas.wav,ˈ c a d̪ˠ u n̻ˠ ə sˠ
drúcht.wav,ˈ d̪ˠ ɾˠ uː x t̪ˠ
mianadóireacht.wav,ˈ mʲ ia n̻ˠ ə d̪ˠ o ɾʲ a x t̪ˠ
cuspóir.wav,ˈ k u sˠ pˠ o ɾʲ
dlúthdhiosca.wav,ˈ d̪ˠ l̻ˠ uː ˈ j i sˠ k ə
frámáil.wav,fˠ ɾˠ aː mˠ a lʲ
fáil.wav,ˈ fˠ aː lʲ
amharclannaíocht.wav,ˈ au ɾˠ k l̻ˠ ə n̻ˠ iˑə ɾˠ t̪ˠ
meallán.wav,ˈ mʲ a l̻ˠ aː n̻ˠ
duille.wav,ˈ d̪ˠ i l̻ʲ ə
comhadainm.wav,ˈ k oː ˈ a d̪ˠ ə nʲ mʲ
feic.wav,ˈ fʲ e c
éisteacht.wav,ˈ eː ʃ tʲ a x t̪ˠ
rialtacht.wav,ˈ ɾˠ ia l̻ˠ t̪ˠ a x t̪ˠ
córchuimhne.wav,k oː ɾˠ h ə vʲ nʲ ə
cailcít.wav,k a lʲ c iː tʲ
basaltach.wav,bˠ a sˠ ə l̻ˠ t̪ˠ a h
insealbhú.wav,ˈ i nʲ ˈ ʃ a l̻ˠ ə vˠ uː
cuisliú.wav,ˈ k i ʃ lʲ uː
citealdruma.wav,ˈ c i tʲ ə l̻ˠ d̪ˠ ɾˠ ə mˠ ə
domhan.wav,ˈ d̪ˠ au n̻ˠ
aorach.wav,ˈ iː ɾˠ a h
deargnamhaid.wav,ˈ dʲ aː ˈ ɾˠ ɡ n̻ˠ au dʲ
buanfas.wav,ˈ bˠ ua n̻ˠ fˠ ə sˠ
cleith.wav,ˈ c lʲ ai hʲ
glaoch.wav,ˈ ɡ l̻ˠ iː h
ceadúnaí.wav,ˈ c a d̪ˠ u n̻ˠ iː
comhleanúnachas.wav,k oː lʲ ə n̻ˠ uː n̻ˠ ə h ə sˠ
scealp.wav,ˈ ʃ c o l̻ˠ pˠ
masc.wav,ˈ mˠ a sˠ k
Aváraise.wav,ˈ a vʲ aː ɾˠ ə ʃ ə
gléasta.wav,ˈ ɟ lʲ eː sˠ t̪ˠ ə
idircheapadh.wav,i dʲ i ɾʲ ə ç ə pˠ uː
treallach.wav,ˈ tʲ ɾʲ o l̻ˠ a h
frithchaiteach.wav,fʲ ɾʲ i hʲ ç ə tʲ a h
ionstraimiú.wav,ˈ i n̻ˠ sˠ t̪ˠ ɾˠ ə mʲ uː
díríocht.wav,ˈ dʲ iː ɾʲ iː a x t̪ˠ
mionbholla.wav,mʲ i n̻ˠ ə vˠ ə l̻ˠ ə
seirbheálaí.wav,ʃ e ɾʲ ə vʲ aː l̻ˠ iː
haca.wav,ˈ h a k ə
imshuigh.wav,ˈ i mʲ ˈ h i j
nuachtlitir.wav,ˈ n̻ˠ uˑə ˈ ɾˠ tʲ lʲ i tʲ ə ɾʲ
earcaíocht.wav,ˈ a ɾˠ k iː a x t̪ˠ
snámhóir.wav,ˈ sˠ n̻ˠ aː vˠ o ɾʲ
adhlaic.wav,ˈ eː l̻ˠ ə c
dronn.wav,ˈ d̪ˠ ɾˠ o n̻ˠ
fritháireamh.wav,fʲ ɾʲ i hʲ aː ɾʲ uː
bogach.wav,ˈ bˠ o ɡ a h
leabharlainne.wav,ˈ l̻ʲ au ɾˠ l̻ˠ ə n̻ʲ ə
deacatlan.wav,dʲ a k ə t̪ˠ l̻ˠ ə n̻ˠ
marc.wav,ˈ mˠ a ɾˠ k
tógálaí.wav,ˈ t̪ˠ oː ɡ a l̻ˠ iː
staidiúir.wav,ˈ sˠ t̪ˠ a dʲ u ɾʲ
buídhearg.wav,bˠ iː j ə ɾˠ ə ɡ
coinne.wav,ˈ k o n̻ʲ ə
friotháil.wav,ˈ fʲ ɾʲ i h a lʲ
breise.wav,ˈ bʲ ɾʲ e ʃ ə
uaslódáil.wav,ˈ uˑə sˠ ˈ l̻ˠ oː d̪ˠ a lʲ
creach.wav,ˈ c ɾʲ a h
portráid.wav,ˈ pˠ a ɾˠ t̪ˠ ɾˠ a dʲ
tuargaint.wav,ˈ t̪ˠ ua ɾˠ ɡ ə n̻ʲ tʲ
labáil.wav,l̻ˠ a bˠ a lʲ
móraí.wav,ˈ mˠ oː ɾˠ iː
scáine.wav,sˠ k aː nʲ ə
barbarach.wav,ˈ bˠ a ɾˠ ə bˠ ə ɾˠ a h
lonnúchán.wav,ˈ l̻ˠ o n̻ˠ uː h aː n̻ˠ
aerach.wav,ˈ eː ɾˠ a h
cailín.wav,ˈ k a lʲ i nʲ
túr.wav,ˈ t̪ˠ uː ɾˠ
roghnóir.wav,ˈ ɾˠ au n̻ˠ o ɾʲ
breithniú.wav,ˈ bʲ ɾʲ e n̥ʲ uː
stát.wav,ˈ sˠ t̪ˠ aː t̪ˠ
carcanóma.wav,ˈ k a ɾˠ k ə n̻ˠ o mˠ ə
dofheictheacht.wav,d̪ˠ o ə c a ɾˠ t̪ˠ
cleitearnach.wav,ˈ c lʲ e tʲ ə ɾˠ n̻ˠ a h
barriall.wav,ˈ bˠ aː ɾˠ ia l̻ˠ
troime.wav,ˈ t̪ˠ ɾˠ o mʲ ə
forleathan.wav,ˈ fˠ o ɾˠ ˈ lʲ a h ə n̻ˠ
dícheannadh.wav,dʲ iː hʲ ə n̻ˠ uː
asbhaintí.wav,a sˠ vˠ ə nʲ tʲ iː
milleán.wav,ˈ mʲ i l̻ʲ a n̻ˠ
cróiseáil.wav,ˈ k ɾˠ oː ʃ a lʲ
oibrithe.wav,ˈ o bʲ ɾʲ ə h ə
camchuairt.wav,ˈ k a mˠ h ua ɾˠ tʲ
aerfort.wav,ˈ eː ɾˠ fˠ a ɾˠ t̪ˠ
fir.wav,ˈ fʲ i ɾʲ
ailiúnas.wav,ˈ a lʲ u n̻ˠ ə sˠ
ballóga.wav,ˈ bˠ o l̻ˠ o ɡ iː
coll.wav,ˈ k o l̻ˠ
blogh.wav,ˈ bˠ l̻ˠ au
éarthach.wav,eː ɾ̥ˠ a h
Astaicise.wav,ˈ a sˠ t̪ˠ ə c ə ʃ ə
dealaigh.wav,ˈ dʲ a l̻ˠ iː
imeaglú.wav,i mʲ ə ɡ l̻ˠ uː
díonteach.wav,ˈ dʲ iː nʲ ˈ tʲ a h
péineas.wav,ˈ pʲ eː nʲ ə sˠ
coillearnaí.wav,ˈ k o l̻ʲ ə ɾˠ n̻ˠ iː
nádúrtha.wav,ˈ n̻ˠ aː d̪ˠ u ɾˠ h ə
foscadh.wav,ˈ fˠ o sˠ k uː
cábún.wav,k aː bˠ u n̻ˠ
staitisteoir.wav,sˠ t̪ˠ a tʲ i ʃ tʲ o ɾʲ
ceannasaí.wav,ˈ c a n̻ˠ ə sˠ iː
airgtheach.wav,a ɾʲ c a h
dlisteanacht.wav,dʲ lʲ i ʃ tʲ ə n̻ˠ a ɾˠ t̪ˠ
athfhillteach.wav,ˈ a h i l̻ʲ tʲ a h
timchaint.wav,tʲ i mʲ ç ə nʲ tʲ
breithnigh.wav,ˈ bʲ ɾʲ ai hʲ nʲ iː
dobhrán.wav,d̪ˠ oː ɾˠ a n̻ˠ
scaoilteoir.wav,ˈ sˠ k iː lʲ tʲ o ɾʲ
Iúdás.wav,ˈ uː d̪ˠ aː sˠ
díchoimisiúnaigh.wav,ˈ dʲ iː h ə mʲ ə ʃ uː n̻ˠ iː
féarthalamh.wav,ˈ fʲ eː ɾˠ h ə l̻ˠ uː
biánaigh.wav,ˈ bʲ iː aː n̻ˠ iː
Gall.wav,ˈ ɡ a l̻ˠ
dreapa.wav,ˈ dʲ ɾʲ a pˠ ə
seimilín.wav,ˈ ʃ e mʲ ə lʲ i nʲ
ciotógach.wav,ˈ c i t̪ˠ o ɡ a h
torcán.wav,ˈ t̪ˠ a ɾˠ k a n̻ˠ
anaithnid.wav,ˈ a n̻ˠ ˈ a hʲ nʲ ə dʲ
snagcheoltóir.wav,ˈ sˠ n̻ˠ a ɟ h o l̻ˠ t̪ˠ o ɾʲ
muinchille.wav,ˈ mˠ i hʲ ə l̻ʲ ə
scread.wav,ˈ ʃ c ɾʲ a d̪ˠ
feaig.wav,ˈ fʲ a ɟ
trasnánach.wav,ˈ t̪ˠ ɾˠ a sˠ n̻ˠ a n̻ˠ a h
basc.wav,ˈ bˠ a sˠ k
idiroibriú.wav,ˈ i dʲ ə ˈ ɾʲ i bʲ ɾʲ uː
clóirínithe.wav,k l̻ˠ oː ɾʲ iː nʲ iː
cúcamar.wav,ˈ k uː k ə mˠ ə ɾˠ
snáitheach.wav,ˈ sˠ n̻ˠ aː hʲ a h
ciotóg.wav,ˈ c i t̪ˠ o ɡ
comhlíonadh.wav,ˈ k oː lʲ i n̻ˠ uː
astralaí.wav,ˈ a sˠ t̪ˠ ɾˠ ə l̻ˠ iː
tíliú.wav,tʲ iː lʲ uː
fónta.wav,ˈ fˠ oː n̻ˠ t̪ˠ ə
dírialú.wav,ˈ dʲ iː ɾʲ iˑə l̻ˠ uː
graifít.wav,ɡ ɾˠ a fʲ iː tʲ
geimhreadh.wav,ˈ ɟ e vʲ ɾʲ uː
beachtaithe.wav,bʲ a ɾˠ t̪ˠ iː
muirgha.wav,ˈ mˠ i ɾʲ ɣ ə
siúnt.wav,ˈ ʃ uː n̻ˠ t̪ˠ
scadán.wav,ˈ sˠ k a d̪ˠ a n̻ˠ
giofóg.wav,ˈ ɟ i fˠ o ɡ
diurnán.wav,ˈ dʲ u ɾˠ n̻ˠ aː n̻ˠ
éadóchasach.wav,ˈ eː ˈ d̪ˠ oː x ə sˠ a h
mongral.wav,mˠ o ŋ ɾˠ ə l̻ˠ
tuathalach.wav,ˈ t̪ˠ ua h ə l̻ˠ a h
crobhaing.wav,ˈ k ɾˠ oː ə ɲ
iúpatar.wav,uː pˠ ə t̪ˠ ə ɾˠ
cost-éifeachtúil.wav,ˈ k o sˠ ˈ t̪ˠ eː fʲ a x t̪ˠ u lʲ
normalú.wav,ˈ n̻ˠ oː ɾˠ ə mˠ ə l̻ˠ uː
caracatúr.wav,ˈ k a ɾˠ ə k ə t̪ˠ u ɾˠ
niamhchloch.wav,ˈ n̻ʲ iˑə vˠ h l̻ˠ ə h
timpeallachta.wav,ˈ tʲ i mʲ pʲ ə l̻ˠ ə ɾˠ t̪ˠ ə
iteoir.wav,i tʲ o ɾʲ
cognaíocht.wav,k o ɡ n̻ˠ ia h t̪ˠ
casú.wav,ˈ k a sˠ uː
spéirbhean.wav,ˈ sˠ pʲ eː ɾʲ vʲ a n̻ˠ
réimse.wav,ˈ ɾˠ eː mʲ ʃ ə
reáchtáil.wav,ˈ ɾˠ aː x t̪ˠ a lʲ
mairtíreach.wav,mˠ a ɾˠ tʲ iː ɾʲ a h
tristéal.wav,tʲ ɾʲ i ʃ tʲ a l̻ˠ
boltanach.wav,ˈ bˠ o l̻ˠ t̪ˠ ə n̻ˠ a h
liriceach.wav,ˈ l̻ʲ i ɾʲ ə c a h
saoithiúlacht.wav,ˈ sˠ iː hʲ u l̻ˠ a x t̪ˠ
straigléir.wav,ˈ sˠ t̪ˠ ɾˠ a ɟ lʲ e ɾʲ
spéirling.wav,ˈ sˠ pʲ eː ɾˠ lʲ ə ɲ
cúlóg.wav,ˈ k uː l̻ˠ o ɡ
clinic.wav,ˈ c lʲ i nʲ ə c
araltas.wav,ˈ a ɾˠ ə l̻ˠ t̪ˠ ə sˠ
claochlaigh.wav,ˈ k l̻ˠ iː l̻̊ˠ iː
comhordanáidiú.wav,k oː ə ɾˠ d̪ˠ ə n̻ˠ aː dʲ uː
hamstar.wav,ˈ h a mˠ sˠ t̪ˠ ə ɾˠ
scriúáil.wav,ˈ ʃ c ɾʲ uː aː lʲ
ábharachas.wav,ˈ aː vˠ ə ɾˠ a h ə sˠ
boigéiseach.wav,ˈ bˠ o ɟ e ʃ a h
teanór.wav,ˈ tʲ a n̻ˠ o ɾˠ
carnadh.wav,ˈ k aː ɾˠ n̻ˠ uː
fachtóir.wav,ˈ fˠ a ɾˠ t̪ˠ o ɾʲ
ceannfort.wav,ˈ c a n̻ˠ fˠ ə ɾˠ t̪ˠ
