transcription,phoneme_sentence,audio_path
léirigh zmapp manglam antashubstainte amháin féidearthachtaí sa réimse ar an gcéad dul síos ach léirigh staidéir fhoirmiúla go raibh níos lú tairbhe leis ná mar a theastaigh chun an bás a chosc,ˈl̻ʲeːɾʲiː|[UNK]|ˈmˠaŋl̻ˠəmˠ|[UNK]|əˈvˠaːnʲ|ˈfʲeːdʲəɾˠhəɾˠt̪ˠiː|ˈsˠə|ˈɾˠeːmʲʃə|ˈeɾʲ|ˈən̻ˠ|ɟeːd̪ˠ|ˈd̪ˠul̻ˠ|ˈʃiːsˠ|ˈah|ˈl̻ʲeːɾʲiː|ˈsˠt̪ˠadʲeːɾʲ|oɾʲəmʲuːl̻ˠə|ˈɡə|ˈɾˠoːvˠ|ˈnʲiːsˠ|ˈl̻ˠuː|ˈt̪ˠaɾʲəvʲə|ˈlʲiʃ|ˈn̻ˠaː|mˠaɾˠ|ə|hʲasˠt̪ˠiː|ˈxun̻ˠ|ˈən̻ˠ|ˈbˠaːsˠ|ə|xasˠk,train/898911152182115527.wav
thaispeáin toradh tástála arias go raibh babhta éadrom den víreas air a dúirt an taire uachtaráin rodrigo arias,haʃpʲanʲ|ˈt̪ˠaɾˠuː|ˈt̪ˠaːsˠt̪ˠaːl̻ˠə|[UNK]|ˈɡə|ˈɾˠoːvˠ|ˈbˠaut̪ˠə|ˈeːd̪ˠɾˠəmˠ|ˈdʲənʲ|ˈvʲiːɾʲəsˠ|ˈeɾʲ|ə|ˈd̪ˠuːɾʲtʲ|ˈən̻ˠ|[UNK]|uaht̪ˠəɾˠanʲ|[UNK]|[UNK],train/8989620939647140772.wav
tá an cluiche bunaithe ar dhara cath fallujah cath fíochmhar a troideadh idir fórsaí mheiriceá agus fórsaí na hiaráice,ˈt̪ˠaː|ˈən̻ˠ|ˈkl̻ˠihʲə|ˈbˠun̻ˠəhə|ˈeɾʲ|ɣaɾˠə|ˈkah|[UNK]|ˈkah|ˈfʲiːhvˠəɾˠ|ə|t̪ˠɾˠodʲuː|ˈidʲəɾʲ|ˈfˠoːɾˠsˠiː|[UNK]|ˈəɡəsˠ|ˈfˠoːɾˠsˠiː|ˈn̻ˠə|[UNK],train/8990061309955790240.wav
suimiúil go leor níor ceapadh go raibh sé an-tábhachtach san am ársa agus níor taifeadadh é ar fhormhór na liostaí na ríthe ársa,ˈsˠimʲulʲ|ˈɡə|ˈl̻ʲoːɾˠ|ˈn̻ʲiːɾˠ|ˈcapˠuː|ˈɡə|ˈɾˠoːvˠ|ˈʃeː|[UNK]|sˠən̻ˠ|ˈamˠ|ˈaːɾˠsˠə|ˈəɡəsˠ|ˈn̻ʲiːɾˠ|ˈt̪ˠafʲəd̪ˠuː|ˈeː|ˈeɾʲ|aɾˠəvˠoɾˠ|ˈn̻ˠə|lʲisˠt̪ˠiː|ˈn̻ˠə|ɾʲiːhʲə|ˈaːɾˠsˠə,train/8993630594985945530.wav
dúirt david o'shannessy príomhchigire rspca new south wales leis an abc gur chóir go mbeadh faireachas agus cigireachtaí ar sheamlais coitianta san astráil,ˈd̪ˠuːɾʲtʲ|[UNK]|[UNK]|ˈpʲɾʲiːvˠˈçiɟəɾʲə|[UNK]|[UNK]|[UNK]|[UNK]|ˈlʲiʃ|ˈən̻ˠ|[UNK]|ˈɡəɾˠ|ˈxoːɾʲ|ˈɡə|ˈmʲeːuː|fˠaɾʲəhəsˠ|ˈəɡəsˠ|[UNK]|ˈeɾʲ|çamˠl̻ˠəʃ|ˈkotʲian̻ˠt̪ˠə|sˠən̻ˠ|[UNK],train/8994184369743938320.wav
amuigh ar an sabhána is deacair do phríomhaí a bhfuil córas díleá aige atá cosúil le córas an duine a riachtanais d'aimíonaigéid a shásamh ó na hacmhainní plandaí atá ar fáil,əˈmˠij|ˈeɾʲ|ˈən̻ˠ|sˠoːaːn̻ˠə|ˈisˠ|ˈdʲakəɾʲ|ˈd̪ˠə|[UNK]|ə|ˈvˠilʲ|ˈkoːɾˠəsˠ|ˈdʲiːlʲaː|ˈeɟə|əˈt̪ˠaː|ˈkosˠulʲ|ˈlʲe|ˈkoːɾˠəsˠ|ˈən̻ˠ|ˈd̪ˠinʲə|ə|ˈɾˠiˑəɾˠt̪ˠən̻ˠəʃ|[UNK]|ə|haːsˠuː|ˈoː|ˈn̻ˠə|hakvˠən̻ʲiː|pˠl̻ˠan̻ˠd̪ˠiː|əˈt̪ˠaː|ˈeɾʲ|ˈfˠaːlʲ,train/9003093935746754998.wav
déanfaimid ár ndícheall astaíochtaí dé-ocsaíd charbóin in aghaidh an aonaid oti a ghearradh de chorrlach suntasach faoi 2020 ó leibhéal 2005 a dúirt hu,ˈdʲeːn̻ˠhəmʲidʲ|ˈaːɾˠ|nʲiːhʲəl̻ˠ|asˠt̪ˠiaht̪ˠiː|ˈdʲeːokˈsˠidʲ|ˈxaɾˠəbˠonʲ|ˈinʲ|ˈeːj|ˈən̻ˠ|iːn̻ˠədʲ|[UNK]|ə|jaɾˠuː|ˈd̪ˠe|xaɾˠl̻ˠah|ˈsˠun̻ˠt̪ˠəsˠah|ˈfˠiː|[UNK]|ˈoː|ˈl̻ʲevʲel̻ˠ|[UNK]|ə|ˈd̪ˠuːɾʲtʲ|[UNK],train/9021797104101366359.wav
mar sin féin dúirt duine a bhí eolas aige faoin bhfiosrúchán leis an minneapolis star-tribune gurb é louis jourdain a bhí 16 bliana d'aois agus mac le floyd jourdain cathaoirleach de threabh an locha deirge,mˠaɾˠ|ˈʃinʲ|ˈheːnʲ|ˈd̪ˠuːɾʲtʲ|ˈd̪ˠinʲə|ə|ˈvʲiː|ˈoːl̻ˠəsˠ|ˈeɟə|ˈfˠinʲ|vʲisˠɾˠuːhan̻ˠ|ˈlʲiʃ|ˈən̻ˠ|[UNK]|[UNK]|ˈɡaɾˠəbˠ|ˈeː|[UNK]|[UNK]|ə|ˈvʲiː|[UNK]|ˈbʲlʲian̻ˠə|d̪ˠiːʃ|ˈəɡəsˠ|ˈmˠak|ˈlʲe|[UNK]|[UNK]|ˈkahɾˠlʲah|ˈd̪ˠe|ɾ̥ʲoː|ˈən̻ˠ|l̻ˠohə|ˈdʲeɾʲəɟə,train/9022037145094494801.wav
más mian leat an domhan a fheiceáil gan mórán airgid a chaitheamh ar riachtanas stíl mhaireachtála nó dúshlán tá bealaí áirithe ann chun é sin a dhéanamh,ˈmˠaːsˠ|ˈmʲian̻ˠ|ˈlʲat̪ˠ|ˈən̻ˠ|ˈd̪ˠaun̻ˠ|ə|ˈecaːlʲ|ˈɡan̻ˠ|ˈmˠoːɾˠan̻ˠ|ˈaɾʲəɟədʲ|ə|ˈxahʲuː|ˈeɾʲ|ˈɾˠiaxt̪ˠən̻ˠəsˠ|ˈʃtʲiːlʲ|ˈvˠaɾʲəɾˠt̪ˠaːl̻ˠə|ˈn̻ˠoː|ˈd̪ˠuːl̻̊ˠan̻ˠ|ˈt̪ˠaː|bʲal̻ˠiː|ˈaːɾʲihʲə|ˈən̻ˠ|ˈxun̻ˠ|ˈeː|ˈʃinʲ|ə|ˈjeːn̻ˠuː,train/9022119854124714378.wav
fuair ​​sí moladh ó léirmheastóirí le linn a tréimhse in atlanta agus tugadh aitheantas di as oideachas uirbeach nuálach,ˈfˠuaɾʲ|[UNK]|ˈmˠol̻ˠuː|ˈoː|lʲeːɾʲvʲəsˠt̪ˠoːɾʲiː|ˈlʲe|ˈlʲin̻ʲ|ə|ˈtʲɾʲeːvʲʃə|ˈinʲ|[UNK]|ˈəɡəsˠ|ˈt̪ˠuɡah|ˈaihʲən̻ˠt̪ˠəsˠ|ˈd̪ˠi|ˈasˠ|ˈodʲahəsˠ|ˈiɾʲəbʲah|ˈn̻ˠuːaːl̻ˠəh,train/9022561346551482983.wav
ar an gcaoi chéanna d'fhéadfadh taistealaí briotanach sa spáinn míbhrí a bhaint as croitheadh láimhe nuair a bheadh an bos iompaithe i dtreo an té a bhí ag croitheadh seachas i dtreo an té a bhfuiltear ag croitheadh léi/leis mar chomhartha chun teacht ar ais,ˈeɾʲ|ˈən̻ˠ|ˈɡiː|ˈçeːɾˠn̻ˠə|ˈd̪ˠeːd̪ˠuː|ˈt̪ˠaʃtʲəl̻ˠiː|[UNK]|ˈsˠə|[UNK]|[UNK]|ə|ˈvˠanʲtʲ|ˈasˠ|ˈkɾˠohʲuː|ˈl̻ˠaːvʲə|ˈn̻ˠuːɾʲ|ə|ˈvʲeuː|ˈən̻ˠ|ˈbˠasˠ|ˈimˠpˠəhə|ˈi|ˈdʲɾʲoː|ˈən̻ˠ|ˈtʲeː|ə|ˈvʲiː|ˈeɟ|ˈkɾˠohʲuː|ˈʃahəsˠ|ˈi|ˈdʲɾʲoː|ˈən̻ˠ|ˈtʲeː|ə|ˈvˠil̻ʲtʲəɾˠ|ˈeɟ|ˈkɾˠohʲuː|[UNK]|mˠaɾˠ|ˈxoːɾˠhə|ˈxun̻ˠ|ˈtʲaxt̪ˠ|ˈeɾʲ|ˈaʃ,train/9022625629370051149.wav
creideann roinnt pailé-ointeolaithe i láthair na huaire gur mhair grúpa amháin dineasáir agus go bhfuil siad beo i gcónaí tugann muid éin orthu,cɾʲedʲən̻ˠ|ˈɾˠon̻ʲtʲ|[UNK]|ˈi|ˈl̻ˠaːhiɾʲ|ˈn̻ˠə|ˈhuaɾʲə|ˈɡəɾˠ|vˠaɾʲ|ˈɡɾˠuːpˠə|əˈvˠaːnʲ|dʲinʲəsˠaɾʲ|ˈəɡəsˠ|ˈɡə|ˈvˠilʲ|ˈʃiːd̪ˠ|ˈbʲoː|ˈi|ˈɡoːn̻ˠiː|ˈt̪ˠuɡən̻ˠ|ˈmˠidʲ|eːnʲ|ˈoɾˠhu,train/9031215555477459254.wav
jardín de la unión tógadh an spás seo mar aitriam do chlochar 17ú haois agus is é an templo de san diego an t-aon fhoirgneamh acu atá fós ann,[UNK]|ˈd̪ˠe|[UNK]|[UNK]|ˈt̪ˠoːɡuː|ˈən̻ˠ|ˈsˠpˠaːsˠ|ˈʃo|mˠaɾˠ|atʲɾʲiamˠ|ˈd̪ˠə|xl̻ˠohəɾˠ|[UNK]|hiːʃ|ˈəɡəsˠ|ˈisˠ|ˈeː|ˈən̻ˠ|[UNK]|ˈd̪ˠe|sˠən̻ˠ|[UNK]|ˈən̻ˠ|ˈt̪ˠeːn̻ˠ|oɾʲəɟnʲuː|ˈakuː|əˈt̪ˠaː|ˈfˠoːsˠ|ˈən̻ˠ,train/9036116490868675765.wav
tá meastacháin éagsúla ann ar líon na ndaoine a labhraíonn hiondúis meastar go bhfuil sé idir an dara agus an ceathrú teanga is forleithne a labhraítear ar domhan,ˈt̪ˠaː|mʲasˠt̪ˠəhanʲ|ˈeːɡsˠul̻ˠə|ˈən̻ˠ|ˈeɾʲ|ˈl̻ʲiːn̻ˠ|ˈn̻ˠə|ˈn̻ˠiːnʲi|ə|l̻ˠoːɾˠian̻ˠ|hʲin̻ˠd̪ˠuʃ|mʲasˠt̪ˠəɾˠ|ˈɡə|ˈvˠilʲ|ˈʃeː|ˈidʲəɾʲ|ˈən̻ˠ|ˈd̪ˠaɾˠə|ˈəɡəsˠ|ˈən̻ˠ|ˈcahɾˠuː|ˈtʲaŋə|ˈisˠ|ˈfˠoˈɾˠlʲen̥ʲə|ə|l̻ˠoːɾˠiːtʲəɾˠ|ˈeɾʲ|ˈd̪ˠaun̻ˠ,train/9041705494703676845.wav
ní raibh mórán le rá go hoifigiúil ag na húdaráis seachas an gabhadh inniu a dheimhniú,ˈn̻ʲiː|ˈɾˠoːvˠ|ˈmˠoːɾˠan̻ˠ|ˈlʲe|ˈɾˠaː|ˈɡə|hofʲiɟuːlʲ|ˈeɟ|ˈn̻ˠə|huːd̪ˠəɾˠaʃ|ˈʃahəsˠ|ˈən̻ˠ|ɡoːɣ|əˈn̻ʲuː|ə|jevʲnʲuː,train/9069159797985990924.wav
le 3 mhí anuas scaoileadh os cionn 80 duine ón tsaoráid áirithinte lárnach gan iad a chúiseamh go foirmiúil,ˈlʲe|[UNK]|ˈvʲiː|əˈn̻ˠuasˠ|ˈsˠkiːlʲuː|ˈosˠ|ˈcun̻ˠ|[UNK]|ˈd̪ˠinʲə|ˈoːn̻ˠ|t̪ˠiːɾˠadʲ|ˈaːɾʲəhənʲtʲə|ˈl̻ˠaːɾˠn̻ˠah|ˈɡan̻ˠ|ˈiad̪ˠ|ə|xuːʃuː|ˈɡə|ˈfˠoɾʲəmʲulʲ,train/9076756546904816140.wav
is cuma cé chomh socair is a fhéachann siad is féidir le bíosún fia mór mús béir agus gach ainmhí mór beagnach daoine a ionsaí,ˈisˠ|ˈkumˠə|ˈceː|ˈxoː|ˈsˠokəɾʲ|ˈisˠ|ə|eːhən̻ˠ|ˈʃiːd̪ˠ|ˈisˠ|ˈfʲeːdʲəɾʲ|ˈlʲe|ˈbʲiːsˠun̻ˠ|ˈfʲia|ˈmˠoːɾˠ|mˠuːsˠ|ˈbʲeːɾʲ|ˈəɡəsˠ|ˈɡah|ˈanʲəvʲiː|ˈmˠoːɾˠ|ˈbʲoɡn̻ˠah|ˈd̪ˠiːnʲiː|ə|ˈin̻ˠsˠiː,train/9092244130307691842.wav
maraíodh 15 duine ar a laghad agus meastar go rachaidh an uimhir sin i méid,mˠaɾˠiːuː|[UNK]|ˈd̪ˠinʲə|ˈeɾʲ|ə|ˈl̻ˠeːd̪ˠ|ˈəɡəsˠ|mʲasˠt̪ˠəɾˠ|ˈɡə|ˈɾˠaːhij|ˈən̻ˠ|ˈivʲəɾʲ|ˈʃinʲ|ˈi|ˈmʲeːdʲ,train/9096635326520906547.wav
thug kier starmer qc stiúrthóir na ionchúiseamh poiblí ráiteas ar maidin ag fógairt go n-ionchúiseofar huhne agus pryce araon,ˈhuɡ|[UNK]|[UNK]|[UNK]|ˈʃtʲuɾˠhoɾʲ|ˈn̻ˠə|ˌin̻ˠˈxuːʃuː|ˈpˠobʲlʲiː|ˈɾˠaːtʲəsˠ|ˈeɾʲ|ˈmˠadʲin̻ʲ|ˈeɟ|ˈfˠoːɡəɾˠtʲ|ˈɡə|[UNK]|[UNK]|ˈəɡəsˠ|[UNK]|ˈəɾˠin̻ˠ,train/9103588179670775880.wav
rinne sé athrá áfach ar a ráiteas níos túisce gur bhain roe v wade le dlí socraithe na tíre agus chuir sé béim ar an tábhacht atá le rialú seasmhach ón gcúirt uachtarach,ˈɾˠin̻ʲ|ˈʃeː|ˈaɾˠaː|ˈaːfˠah|ˈeɾʲ|ə|ˈɾˠaːtʲəsˠ|ˈnʲiːsˠ|ˈt̪ˠuːʃcə|ˈɡəɾˠ|ˈvˠinʲ|[UNK]|ˈvʲiː|[UNK]|ˈlʲe|ˈdʲlʲiː|ˈsˠokɾˠihʲə|ˈn̻ˠə|ˈtʲiːɾʲə|ˈəɡəsˠ|ˈxuɾʲ|ˈʃeː|ˈbʲeːmʲ|ˈeɾʲ|ˈən̻ˠ|ˈt̪ˠaːvˠaxt̪ˠ|əˈt̪ˠaː|ˈlʲe|ˈɾˠial̻ˠuː|ˈʃasˠvˠah|ˈoːn̻ˠ|ɡuːɾˠtʲ|ˈuaxt̪ˠəɾˠah,train/9104586473183712534.wav
ar thraenacha codlata is féidir go mbaileoidh an bailitheoir ticéad na pasanna ionas nach mbrisfear isteach ar do chodladh,ˈeɾʲ|ɾ̥ˠeːn̻ˠahə|ˈkol̻ˠət̪ˠə|ˈisˠ|ˈfʲeːdʲəɾʲ|ˈɡə|mˠalʲoj|ˈən̻ˠ|ˈbˠalʲihʲoɾʲ|ˈtʲiced̪ˠ|ˈn̻ˠə|pˠasˠən̻ˠə|ˈin̻ˠəsˠ|ˈn̻ˠah|mʲɾʲiʃfʲəɾˠ|iʃˈtʲah|ˈeɾʲ|ˈd̪ˠə|ˈxol̻ˠuː,train/9114433749807648108.wav
cé gur fhógair an tsile a neamhspleáchas in 1810 i lár chogaí napoléon lena bhfágadh an spáinn gan rialtas lárnach i bhfeidhm go ceann cúpla bliain níor baineadh amach an bua cinniúnach ar na spáinnigh go dtí 1818,ˈceː|ˈɡəɾˠ|oːɡəɾʲ|ˈən̻ˠ|[UNK]|ə|ˈnʲauˈsˠpʲlʲaːhəsˠ|ˈinʲ|[UNK]|ˈi|ˈl̻ˠaːɾˠ|xoɡiː|[UNK]|ˈlʲen̻ˠə|vˠaːɡuː|ˈən̻ˠ|[UNK]|ˈɡan̻ˠ|ˈɾˠial̻ˠt̪ˠəsˠ|ˈl̻ˠaːɾˠn̻ˠah|ˈi|vʲeːmʲ|ˈɡə|ˈcin̻ˠ|ˈkəpˠl̻ˠə|ˈbʲlʲianʲ|ˈn̻ʲiːɾˠ|ˈbˠan̻ʲuː|əˈmˠah|ˈən̻ˠ|ˈbˠuaj|ˈcin̻ʲun̻ˠah|ˈeɾʲ|ˈn̻ˠə|[UNK]|ˈɡə|ˈdʲiː|[UNK],train/9121419540459095586.wav
b'fhéidir gurb é an cineál turasóireachta is coitianta an cineál a shamhlaíonn ár bhformhór leis an taisteal turasóireacht áineasa,ˈbʲeːdʲiɾʲ|ˈɡaɾˠəbˠ|ˈeː|ˈən̻ˠ|ˈcinʲal̻ˠ|t̪ˠuɾˠəsˠoːɾʲəɾˠt̪ˠə|ˈisˠ|ˈkotʲian̻ˠt̪ˠə|ˈən̻ˠ|ˈcinʲal̻ˠ|ə|haul̻ˠian̻ˠ|ˈaːɾˠ|vˠaɾˠəvˠoɾˠ|ˈlʲiʃ|ˈən̻ˠ|ˈt̪ˠaʃtʲəl̻ˠ|ˈt̪ˠuɾˠəsˠoɾʲaxt̪ˠ|ˈaːnʲəsˠə,train/9124477912358285064.wav
dúirt konami foilsitheoir an chluiche i nuachtán seapánach inniu nach mbeadh an cluiche six days in fallujah á eisiúint acu,ˈd̪ˠuːɾʲtʲ|[UNK]|ˈfˠol̻ʲʃihʲoɾʲ|ˈən̻ˠ|xl̻ˠihʲə|ˈi|ˈn̻ˠuaxt̪ˠan̻ˠ|[UNK]|əˈn̻ʲuː|ˈn̻ˠah|ˈmʲeːuː|ˈən̻ˠ|ˈkl̻ˠihʲə|[UNK]|[UNK]|ˈinʲ|[UNK]|aː|ˈeʃun̻ʲtʲ|ˈakuː,train/9130950805068535108.wav
turas lae nó turas deireadh seachtaine a bhfuil an-éileamh air is ea oileán bowen a mbíonn cadhcáil siúlóireacht siopaí bialanna agus tuilleadh ar fáil ann,ˈt̪ˠuɾˠəsˠ|ˈl̻ˠeː|ˈn̻ˠoː|ˈt̪ˠuɾˠəsˠ|ˈdʲeɾʲuː|ˈʃaɾˠt̪ˠənʲə|ə|ˈvˠilʲ|[UNK]|ˈeɾʲ|ˈisˠ|ˈa|ˈolʲan̻ˠ|[UNK]|ə|ˈmʲiːn̻ˠ|keːkalʲ|[UNK]|ˈʃipˠiː|bʲial̻ˠən̻ˠə|ˈəɡəsˠ|ˈt̪ˠil̻ʲuː|ˈeɾʲ|ˈfˠaːlʲ|ˈən̻ˠ,train/9132990985544227821.wav
má bhíonn tú féin ag athshocrú an chloig i do chodladh is féidir é a chur ar an taobh eile den seomra ag cur iallach ort féin éirí as an leaba chun é a mhúchadh,ˈmˠa|ˈvʲiːn̻ˠ|ˈt̪ˠuː|ˈheːnʲ|ˈeɟ|ahhəkɾˠuː|ˈən̻ˠ|ˈxl̻ˠiːɟ|ˈi|ˈd̪ˠə|ˈxol̻ˠuː|ˈisˠ|ˈfʲeːdʲəɾʲ|ˈeː|ə|ˈxuɾˠ|ˈeɾʲ|ˈən̻ˠ|ˈt̪ˠiːvˠ|ˈelʲə|ˈdʲənʲ|ˈʃomˠɾˠə|ˈeɟ|ˈkuɾˠ|ˈial̻ˠah|ˈoɾˠt̪ˠ|ˈheːnʲ|ˈiːɾʲiː|ˈasˠ|ˈən̻ˠ|ˈl̻ʲabˠiː|ˈxun̻ˠ|ˈeː|ə|vˠuːhuː,train/9135194708591894134.wav
limistéar beag is ea a bhuaileann tornádó i gcomparáid le stoirmeacha foréigneacha eile ach is féidir leo gach rud atá sa tslí orthu a scriosadh,ˈl̻ʲimʲəʃtʲeɾˠ|ˈbʲoɡ|ˈisˠ|ˈa|ə|vˠualʲən̻ˠ|ˈt̪ˠoːɾˠn̻ˠad̪ˠoː|ˈi|ɡomˠpˠəɾˠadʲ|ˈlʲe|sˠt̪ˠoɾʲəmʲahə|fˠaɾʲeːɟnʲahə|ˈelʲə|ˈah|ˈisˠ|ˈfʲeːdʲəɾʲ|ˈlʲoː|ˈɡah|ˈɾˠud̪ˠ|əˈt̪ˠaː|ˈsˠə|ˈtʲʃuːl̻ˠ|ˈoɾˠhu|ə|ʃcɾʲisˠuː,train/913532450331912350.wav
is treoirlíne shimplí í riail na dtréacha cé go mbíonn daoine ag caitheamh anuas uirthi nó ag fonóid fúithi uaireanta a chruthaíonn dinimiceas agus a chuireann ord éigin ar íomhá,ˈisˠ|tʲɾʲoːɾˠlʲiːnʲə|çimʲpʲlʲiː|ˈiː|ˈɾˠialʲ|ˈn̻ˠə|[UNK]|ˈceː|ˈɡə|ˈmʲiːn̻ˠ|ˈd̪ˠiːnʲiː|ˈeɟ|ˈkaihʲuː|əˈn̻ˠuasˠ|ˈaɾˠhʲiː|ˈn̻ˠoː|ˈeɟ|ˈfˠon̻ˠodʲ|ˈfˠuːhʲiː|uaɾʲən̻ˠt̪ˠə|ə|xɾˠuhian̻ˠ|dʲinʲimʲicəsˠ|ˈəɡəsˠ|ə|ˈxuɾʲən̻ˠ|ˈoːɾˠd̪ˠ|ˈeːɟənʲ|ˈeɾʲ|ˈiːvˠaː,train/9138871311176145245.wav
bhí sé ag fanacht in óstán na foirne sula mbeidh cluiche in aghaidh bolonia a bhí pleanáilte don domhnach,ˈvʲiː|ˈʃeː|ˈeɟ|ˈfˠan̻ˠaxt̪ˠ|ˈinʲ|ˈoːsˠt̪ˠaːn̻ˠ|ˈn̻ˠə|ˈfˠoɾʲnʲə|ˈsˠul̻ˠə|ˈmˠeː|ˈkl̻ˠihʲə|ˈinʲ|ˈeːj|[UNK]|ə|ˈvʲiː|ˈpʲlʲan̻ˠaːlʲtʲə|ˈd̪ˠon̻ˠ|[UNK],train/9139568954030843836.wav
is féidir go mbeadh sé níos fearr gníomhaire a úsáid a chuireann turais den chineál céanna in áirithe go minic,ˈisˠ|ˈfʲeːdʲəɾʲ|ˈɡə|ˈmʲeːuː|ˈʃeː|ˈnʲiːsˠ|ˈfʲaːɾˠ|ˈɟɾʲiːvˠəɾʲə|ə|ˈuːsˠadʲ|ə|ˈxuɾʲən̻ˠ|ˈt̪ˠuɾˠəʃ|ˈdʲənʲ|ˈçinʲal̻ˠ|ˈceːɾˠn̻ˠə|ˈinʲ|ˈaːɾʲihʲə|ˈɡə|ˈmʲinʲic,train/9151620748082188608.wav
fuair sé bás in osaka dé máirt,ˈfˠuaɾʲ|ˈʃeː|ˈbˠaːsˠ|ˈinʲ|[UNK]|ˈdʲeː|[UNK],train/9178188839406314043.wav
d'fhógair an nigéir roimhe seo go raibh sé beartaithe aici dul isteach san afcfta sa tseachtain roimh an gcruinniú mullaigh,d̪ˠoːɡəɾʲ|ˈən̻ˠ|[UNK]|ˈɾˠivʲə|ˈʃo|ˈɡə|ˈɾˠoːvˠ|ˈʃeː|ˈbʲaɾˠt̪ˠəhə|ˈeciː|ˈd̪ˠul̻ˠ|iʃˈtʲah|sˠən̻ˠ|[UNK]|ˈsˠə|tʲaɾˠt̪ˠənʲ|ˈɾˠivʲ|ˈən̻ˠ|ˈɡɾˠin̻ʲuː|mˠul̻ˠiː,train/9180394693034694579.wav
tá sí gleoite agus canann sí go maith leis a dúirt sé de réir thrascríbhinn den ócáid nuachta,ˈt̪ˠaː|ˈʃiː|ˈɟlʲoːtʲə|ˈəɡəsˠ|kan̻ˠən̻ˠ|ˈʃiː|ˈɡə|ˈmˠahʲ|ˈlʲiʃ|ə|ˈd̪ˠuːɾʲtʲ|ˈʃeː|ˈd̪ˠe|ˈɾˠeːɾʲ|[UNK]|ˈdʲənʲ|ˈoːkadʲ|ˈn̻ˠuaxt̪ˠə,train/9195564726007386914.wav
de ghnáth is áit an-sábháilte é singeapór agus áit an-éasca le do bhealach a dhéanamh timpeall air agus is féidir leat beagnach rud ar bith a cheannach ann fad a bhíonn tú ann,ˈd̪ˠe|ˈɣn̻ˠaː|ˈisˠ|ˈaːtʲ|[UNK]|ˈeː|[UNK]|ˈəɡəsˠ|ˈaːtʲ|[UNK]|ˈlʲe|ˈd̪ˠə|ˈvʲol̻ˠah|ə|ˈjeːn̻ˠuː|ˈtʲimʲpʲəl̻ˠ|ˈeɾʲ|ˈəɡəsˠ|ˈisˠ|ˈfʲeːdʲəɾʲ|ˈlʲat̪ˠ|ˈbʲoɡn̻ˠah|ˈɾˠud̪ˠ|ˈeɾʲ|ˈbʲiː|ə|ˈçan̻ˠah|ˈən̻ˠ|ˈfˠad̪ˠ|ə|ˈvʲiːn̻ˠ|ˈt̪ˠuː|ˈən̻ˠ,train/9196835708481724896.wav
is féidir leo seo a bheith contúirteach má théann an taistealaí sa tóir ar an mearú súl ag cur fuinneamh mórluachmhar agus cibé uisce atá fágtha amú,ˈisˠ|ˈfʲeːdʲəɾʲ|ˈlʲoː|ˈʃo|ə|ˈvʲehʲ|ˈkən̻ˠt̪ˠuɾˠtʲah|ˈmˠa|hʲeːn̻ˠ|ˈən̻ˠ|ˈt̪ˠaʃtʲəl̻ˠiː|ˈsˠə|ˈt̪ˠoːɾʲ|ˈeɾʲ|ˈən̻ˠ|ˈmʲaɾˠuː|ˈsˠuːl̻ˠ|ˈeɟ|ˈkuɾˠ|ˈfˠin̻ʲuː|[UNK]|ˈəɡəsˠ|ˈcibʲiː|ˈiʃcə|əˈt̪ˠaː|ˈfˠaːkə|əˈmˠuː,train/9198688111968942694.wav
ba iad na tráchtanna a rinneadh beo ar an teilifís an chéad uair a d'admhaigh foinsí sinsearacha ón iaráin go raibh aon éifeacht ag na smachtbhannaí,ˈbˠə|ˈiad̪ˠ|ˈn̻ˠə|t̪ˠɾˠaːɾˠt̪ˠən̻ˠə|ə|ˈɾˠin̻ʲuː|ˈbʲoː|ˈeɾʲ|ˈən̻ˠ|ˈtʲelʲəfʲiʃ|ˈən̻ˠ|ˈçeːd̪ˠ|ˈuaɾʲ|ə|d̪ˠad̪ˠvˠiː|ˈfˠoˈinʲˈʃiː|ʃinʲʃəɾˠahə|ˈoːn̻ˠ|[UNK]|ˈɡə|ˈɾˠoːvˠ|ˈeːn̻ˠ|ˈeːfʲaxt̪ˠ|ˈeɟ|ˈn̻ˠə|sˠmˠaɾˠt̪ˠvˠən̻ˠiː,train/920596865668552703.wav
tá leoin síotaí agus liopaird cúthaileach in amanna agus feicfidh tú níos fearr iad le gloiní,ˈt̪ˠaː|lʲoːnʲ|ʃiːt̪ˠiː|ˈəɡəsˠ|lʲipˠəɾˠdʲ|[UNK]|ˈinʲ|ˈamˠən̻ˠə|ˈəɡəsˠ|fʲeciː|ˈt̪ˠuː|ˈnʲiːsˠ|ˈfʲaːɾˠ|ˈiad̪ˠ|ˈlʲe|ˈɡl̻ˠinʲiː,train/9207414736191980851.wav
